Epoch,Loss
1,0.010404451750218868
2,0.007539735641330481
3,0.003421975066885352
4,0.0006124298670329154
5,0.001491102040745318
6,0.0013209107564762235
7,0.0028952735010534525
8,0.0004628217138815671
9,0.0008396930061280727
10,0.002095714909955859
11,0.0014542239950969815
12,0.0002489137405063957
13,0.0011771508725360036
14,0.00045016093645244837
15,0.00016961120127234608
16,0.0006466492195613682
17,4.093070310773328e-05
18,0.0009172057616524398
19,0.001449257368221879
20,0.00039825632120482624
21,0.000525094976183027
22,0.0002792781451717019
23,2.841482091753278e-05
24,8.083607826847583e-05
25,0.0003504933847580105
26,0.003624271135777235
27,0.00022649604943580925
28,3.869784268317744e-05
29,6.391465285560116e-05
30,3.49210858985316e-05
31,2.23008100874722e-06
32,3.164544250466861e-05
33,0.0002469907340127975
34,2.4809571641526418e-06
35,0.0002601630985736847
36,9.030896035255864e-05
37,7.09461746737361e-05
38,0.00031957405735738575
39,4.89170452055987e-05
40,0.001237160642631352
41,0.0003639141796156764
42,0.00027685484383255243
43,3.5736069548875093e-05
44,5.142743611941114e-05
45,0.00011801314394688234
46,0.0012688947608694434
47,0.000687025545630604
48,0.0002832141180988401
49,0.0002125831670127809
50,2.8584274787135655e-06
51,5.243998020887375e-05
52,0.0004557817301247269
53,4.8466874432051554e-05
54,1.2649323252844624e-05
55,5.726195468014339e-06
56,2.8708131139865145e-05
57,1.1801890650531277e-05
58,1.460464955016505e-05
59,2.0725794456666335e-05
60,2.057726533166715e-06
61,0.0012286151759326458
62,0.000132469751406461
63,0.00011556226672837511
64,3.337323505547829e-05
65,0.001081722672097385
66,1.6714140656404197e-05
67,0.0008427553693763912
68,0.005090526305139065
69,0.0003342019335832447
70,0.0002964543818961829
71,0.009261158294975758
72,4.860264016315341e-05
73,3.4795015380950645e-05
74,3.346888115629554e-05
75,3.813881266978569e-05
76,0.0003541857295203954
77,5.22082382303779e-06
78,6.366457910189638e-06
79,0.0008995473035611212
80,0.0013798547443002462
81,0.0011609122157096863
82,0.0006614343146793544
83,6.54766772640869e-05
84,0.0004053410666529089
85,0.0003123678907286376
86,0.0014001711970195174
87,6.353669596137479e-05
88,0.0003362949355505407
89,0.00033840531250461936
90,0.0001048159392667003
91,0.00016239324759226292
92,7.360508789133746e-06
93,2.113428536176798e-06
94,2.88380488200346e-06
95,4.7089315557968803e-07
96,0.00011103439464932308
97,0.00018749319133348763
98,7.3007199716812465e-06
99,9.722745016915724e-05
100,2.271929770358838e-05
101,0.00010221017146250233
102,0.00018158109742216766
103,3.891442702297354e-06
104,1.4174341231409926e-05
105,7.630334039276931e-06
106,3.6107335290580522e-06
107,1.9301282009109855e-05
108,2.760494623998966e-07
109,1.518368208053289e-05
110,0.0029441225342452526
111,0.0016542118974030018
112,0.0008618078427389264
113,0.00032229741918854415
114,6.820909766247496e-05
115,3.468128852546215e-06
116,0.00023702452017460018
117,0.000170733270351775
118,0.0003054255503229797
119,3.16115292662289e-05
120,6.238871719688177e-05
121,0.00012882814917247742
122,4.585288843372837e-05
123,0.0048132967203855515
124,0.001361234113574028
125,0.011061086319386959
126,0.0008081738487817347
127,0.0001758216822054237
128,0.0007096820627339184
129,0.0025765367317944765
130,0.00015093266847543418
131,0.0015107693616300821
132,0.0010991396848112345
133,2.090440466417931e-05
134,5.586408587987535e-05
135,0.0022835670970380306
136,0.0001700911670923233
137,2.8198603104101494e-05
138,0.0002739308984018862
139,4.807383447769098e-06
140,2.4308183128596283e-05
141,4.3530581024242565e-06
142,6.210501624082099e-07
143,4.378098310553469e-06
144,2.3040533960738685e-06
145,6.620995463890722e-06
146,7.79116192006768e-07
147,0.0009911605156958103
148,1.5559926396235824e-05
149,2.241229776700493e-05
150,2.4019350348680746e-06
151,3.5230829098509275e-07
152,2.714689344429644e-06
153,5.420761226559989e-07
154,0.0003205676330253482
155,1.8237135009258054e-05
156,1.2567135172503185e-06
157,0.0002726452948991209
158,6.320716238406021e-06
159,7.025946047178877e-07
160,9.254330507246777e-05
161,1.5181562048383057e-05
162,1.2463837265386246e-05
163,6.8440836002992e-06
164,2.8523181754280813e-06
165,1.5695506590418518e-05
166,1.898443429126928e-06
167,4.967763516106061e-07
168,3.4550257623777725e-06
169,2.179370994781493e-06
170,2.006749326710633e-07
171,3.889748313667951e-06
172,4.160985099588288e-06
173,1.2869423699157778e-05
174,1.00179795481381e-05
175,7.161822577472776e-05
176,1.415594510945084e-06
177,1.4445623719439027e-06
178,1.7940895986612304e-06
179,2.018509576373617e-06
180,1.3074018170300405e-06
181,1.1494608287421215e-07
182,2.4961192934824794e-07
183,5.609165896203194e-07
184,3.285620323367766e-06
185,5.278950084175449e-06
186,1.555501512484625e-06
187,4.943834710502415e-07
188,9.513301790775586e-08
189,4.886168198936502e-07
190,5.101771005655564e-09
191,1.1742871492970153e-06
192,2.3597938252351014e-06
193,3.485573643047246e-07
194,0.0001946994598256424
195,9.149132438324159e-07
196,2.086206677631708e-06
197,3.954572093789466e-06
198,3.2671440663989415e-08
199,5.606893296317139e-07
200,3.0136687200865708e-05
201,2.285221853526309e-06
202,1.7023104703639547e-07
203,8.35215132610756e-07
204,1.4088488569541369e-05
205,4.486046520923992e-07
206,1.604621866135858e-05
207,2.2728832504981256e-07
208,4.5213337216409855e-06
209,2.5328350602649152e-05
210,2.70395247525812e-07
211,0.002677258802577853
212,1.9807643184321932e-05
213,7.044849553494714e-06
214,0.0006838084082119167
215,2.602266613394022e-05
216,1.1952179193031043e-05
217,9.814310942601878e-06
218,6.124800506768224e-07
219,4.6471518544421997e-07
220,8.021196663321462e-06
221,1.29023692352348e-05
222,1.1245175301155541e-05
223,0.0002387135027674958
224,1.4701255167892668e-05
225,3.649175823738915e-06
226,6.191916668285558e-07
227,6.752666337206392e-08
228,6.078136266296497e-06
229,1.4853478660370456e-06
230,3.254483817727305e-05
231,3.354272166689043e-06
232,6.414822109945817e-06
233,7.224702471830824e-07
234,8.06366642791545e-07
235,8.578967936045956e-06
236,1.1308108014418394e-06
237,2.0098339518881403e-05
238,1.2290272479731357e-06
239,2.4208534341596533e-06
240,5.561037710322125e-07
241,8.519454297584161e-08
242,2.495630951671046e-06
243,2.7364369543647626e-06
244,1.7331055914837634e-06
245,1.8519531295169145e-06
246,2.0861750726908213e-06
247,3.5603730452749005e-07
248,9.985965334635694e-07
249,4.702404865497556e-08
250,0.004533892963081598
251,0.00014230699161998928
252,3.080066903748957e-07
253,8.60653290146729e-06
254,8.665978725730383e-07
255,7.755598971925792e-07
256,2.061378609141684e-06
257,3.151094279019162e-05
258,1.6591406165389344e-05
259,4.589719083014643e-06
260,5.994364755679271e-07
261,3.0981267627794296e-05
262,3.383131286227581e-07
263,3.721877419593511e-07
264,2.5749895939952694e-06
265,9.491808305028826e-05
266,9.63976560797164e-08
267,2.2603023808187572e-06
268,3.3680115052447945e-07
269,7.602061486977618e-07
270,1.1758172149711754e-05
271,0.0002088248438667506
272,8.840004284138558e-07
273,2.965620922168455e-07
274,1.5069323126226664e-05
275,3.1109002520679496e-06
276,2.567328465374885e-06
277,8.682892627120964e-08
278,1.2476949677875382e-06
279,6.024754952704825e-07
280,3.878702409565449e-05
281,0.00029860911308787763
282,4.2623818785614276e-07
283,0.0005054592620581388
284,1.1259903658356052e-05
285,1.5590929933750886e-06
286,5.7928002661356e-07
287,2.647678059020109e-07
288,7.11097811745276e-07
289,2.0077779936400475e-06
290,4.718154013971798e-05
291,4.6884204607522406e-07
292,1.0813562312250724e-07
293,8.734120342523966e-07
294,2.021543423325056e-06
295,4.786551244251314e-07
296,1.3592471987067256e-05
297,1.2176242591976916e-07
298,6.902105269546155e-06
299,6.536588443850633e-07
300,5.095537562738173e-05
301,6.2209464886109345e-06
302,3.5212579518884013e-07
303,7.723322710262437e-07
304,5.813125426357146e-06
305,7.771020318614319e-05
306,3.336402585318865e-07
307,9.873601811705157e-07
308,8.584233341935033e-07
309,5.378555215429515e-06
310,4.040662133775186e-06
311,8.29235705168685e-06
312,3.820691176770197e-07
313,5.449645686894655e-05
314,4.5260443926053995e-07
315,2.1030281516232208e-07
316,1.5783059836849134e-07
317,3.1026118563204363e-08
318,1.0171279996029625e-07
319,2.57364331446297e-06
320,3.1016627417557174e-06
321,9.604255865269806e-06
322,2.8099273663428903e-07
323,1.9234548744861968e-06
324,5.388540103012929e-06
325,5.334708248483366e-07
326,1.5704907809777069e-06
327,1.0512154631214798e-06
328,1.16086334855936e-06
329,3.6525468658510363e-06
330,1.1660720389272683e-07
331,0.000268437375780195
332,3.154456862830557e-05
333,1.0161523960050545e-06
334,2.8764713988493895e-06
335,2.465004399709869e-06
336,2.0626059722417267e-06
337,1.02997137219063e-05
338,6.337157287816808e-07
339,1.9622140712272085e-07
340,1.1296714319541934e-07
341,1.2437285477062687e-06
342,4.755895872676774e-07
343,1.763218762107499e-07
344,3.7386314488685457e-06
345,2.1889368895244843e-07
346,1.5472315908482415e-06
347,5.375578098210099e-07
348,1.5221813782773097e-06
349,1.922451815516979e-07
350,3.805401865975e-05
351,5.459420208353549e-06
352,4.203726803098107e-06
353,7.014519951553666e-07
354,6.589051508854027e-07
355,3.988205321547866e-09
356,1.920493014040403e-05
357,6.545248538714077e-07
358,1.3459635965773487e-06
359,1.5670489972308133e-07
360,0.00010102385567734018
361,2.397038315393729e-06
362,1.348200413531231e-07
363,7.438073907906073e-07
364,3.101858510490274e-06
365,1.2645321476156823e-05
366,8.500997950022793e-08
367,1.0657029179128585e-06
368,8.84284588664741e-07
369,9.313870918958855e-07
370,1.2172682545497082e-05
371,6.119639124335663e-07
372,4.910419875159278e-07
373,4.170209194853669e-06
374,7.868120377452215e-08
375,1.9890496787411394e-06
376,4.782277756021358e-06
377,4.862349669565447e-06
378,2.8727097287628567e-06
379,0.0001372047991026193
380,6.978730380069464e-05
381,6.536063210660359e-07
382,1.1004856332874624e-06
383,1.8838507003238192e-06
384,6.90975738848465e-08
385,2.627615742767375e-07
386,8.755774771884717e-09
387,7.381927957794687e-07
388,7.601781248922634e-08
389,1.2665996109717526e-05
390,5.572620764837666e-08
391,2.054513146276804e-07
392,1.5241027540469076e-05
393,9.208537932181571e-08
394,8.591337632424256e-07
395,4.792175332113402e-07
396,7.916946742625441e-08
397,3.2690986699890345e-06
398,9.367974485030572e-07
399,6.819267582613975e-06
400,3.931851821903365e-08
